date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1970-01-02,29.75,29.75,28.13,28.13,20886,0.494249903688245,0.494249903688245,0.467336127420179,0.467336127420179,634412,0.0,1.0
1970-01-05,30.87,31.12,30.62,30.62,24395,0.51285695888592,0.517010319421115,0.508703598350725,0.508703598350725,740998,0.0,1.0
1970-01-06,31.25,31.87,31.12,31.12,44589,0.519170066899417,0.529470401026702,0.517010319421115,0.517010319421115,1354390,0.0,1.0
1970-01-07,31.37,31.75,31.0,31.25,21281,0.521163679956311,0.527476787969808,0.515016706364222,0.519170066899417,646410,0.0,1.0
1970-01-08,31.0,31.5,30.62,31.37,26588,0.515016706364222,0.523323427434612,0.508703598350725,0.521163679956311,807610,0.0,1.0
1970-01-09,30.25,31.37,30.25,31.0,20886,0.502556624758636,0.521163679956311,0.502556624758636,0.515016706364222,634412,0.0,1.0
1970-01-12,30.0,30.38,29.75,30.25,18673,0.49840326422344,0.504716372236937,0.494249903688245,0.502556624758636,567192,0.0,1.0
1970-01-13,28.5,29.88,28.38,29.88,29077,0.473483101012268,0.496409651166547,0.471489487955375,0.496409651166547,883213,0.0,1.0
1970-01-14,28.25,28.38,27.75,28.38,36392,0.469329740477073,0.471489487955375,0.461023019406682,0.471489487955375,1105407,0.0,1.0
1970-01-15,27.63,28.13,27.5,28.13,47289,0.459029406349789,0.467336127420179,0.456869658871487,0.467336127420179,1436403,0.0,1.0
1970-01-16,26.75,27.63,26.5,27.63,38400,0.444409577265901,0.459029406349789,0.440256216730706,0.459029406349789,1166400,0.0,1.0
1970-01-19,25.87,26.87,25.5,26.75,48395,0.429789748182013,0.446403190322795,0.423642774589924,0.444409577265901,1469998,0.0,1.0
1970-01-20,27.5,27.5,25.25,25.87,35681,0.456869658871487,0.456869658871487,0.419489414054729,0.429789748182013,1083810,0.0,1.0
1970-01-21,27.88,28.5,27.63,27.63,19286,0.463182766884984,0.473483101012268,0.459029406349789,0.459029406349789,585812,0.0,1.0
1970-01-22,27.12,28.0,27.12,27.88,11681,0.45055655085799,0.465176379941878,0.45055655085799,0.463182766884984,354810,0.0,1.0
1970-01-23,26.5,27.75,26.37,27.12,14400,0.440256216730706,0.461023019406682,0.438096469252404,0.45055655085799,437399,0.0,1.0
1970-01-26,26.25,26.75,26.12,26.5,12984,0.43610285619551,0.444409577265901,0.433943108717209,0.440256216730706,394388,0.0,1.0
1970-01-27,24.13,25.5,24.0,25.5,133478,0.400882358857054,0.423642774589924,0.398722611378752,0.423642774589924,4054394,0.0,1.0
1970-01-28,23.63,24.5,23.63,24.13,40000,0.392575637786663,0.407029332449143,0.392575637786663,0.400882358857054,1215000,0.0,1.0
1970-01-29,22.38,23.25,21.25,23.25,56889,0.371808835110686,0.386262529773166,0.353035645491604,0.386262529773166,1728003,0.0,1.0
1970-01-30,23.0,23.75,22.63,22.63,57995,0.382109169237971,0.394569250843557,0.375962195645882,0.375962195645882,1761598,0.0,1.0
1970-02-02,22.25,23.88,22.25,23.0,49284,0.369649087632385,0.396728998321858,0.369649087632385,0.382109169237971,1497001,0.0,1.0
1970-02-03,22.75,23.25,21.5,22.25,81686,0.377955808702776,0.386262529773166,0.357189006026799,0.369649087632385,2481212,0.0,1.0
1970-02-04,21.75,23.5,21.5,22.75,42884,0.361342366561994,0.390415890308362,0.357189006026799,0.377955808702776,1302601,0.0,1.0
1970-02-05,21.25,21.5,21.0,21.5,43793,0.353035645491604,0.357189006026799,0.348882284956408,0.357189006026799,1330212,0.0,1.0
1970-02-06,21.37,21.37,21.0,21.25,38795,0.355029258548497,0.355029258548497,0.348882284956408,0.353035645491604,1178398,0.0,1.0
1970-02-09,21.37,21.5,21.0,21.37,140273,0.355029258548497,0.357189006026799,0.348882284956408,0.355029258548497,4260792,0.0,1.0
1970-02-10,21.25,21.75,21.0,21.37,44188,0.353035645491604,0.361342366561994,0.348882284956408,0.355029258548497,1342210,0.0,1.0
1970-02-11,21.25,21.25,21.0,21.25,34081,0.353035645491604,0.353035645491604,0.348882284956408,0.353035645491604,1035210,0.0,1.0
1970-02-12,21.25,21.37,21.0,21.25,30189,0.353035645491604,0.355029258548497,0.348882284956408,0.353035645491604,916990,0.0,1.0
1970-02-13,20.0,21.37,19.0,21.25,516800,0.332268842815627,0.355029258548497,0.315655400674846,0.353035645491604,15697799,0.0,1.0
1970-02-17,20.25,20.25,19.75,20.0,34081,0.336422203350822,0.336422203350822,0.328115482280432,0.332268842815627,1035210,0.0,1.0
1970-02-18,22.25,22.88,20.25,20.25,98397,0.369649087632385,0.380115556181077,0.336422203350822,0.336422203350822,2988808,0.0,1.0
1970-02-19,23.13,23.75,22.75,22.75,102881,0.384268916716273,0.394569250843557,0.377955808702776,0.377955808702776,3125010,0.0,1.0
1970-02-20,24.5,24.87,23.75,23.75,51793,0.407029332449143,0.413176306041232,0.394569250843557,0.394569250843557,1573212,0.0,1.0
1970-02-24,25.25,25.75,25.0,25.0,51997,0.419489414054729,0.42779613512512,0.415336053519534,0.415336053519534,1579408,0.0,1.0
1970-02-25,26.0,26.0,24.5,25.25,105389,0.431949495660315,0.431949495660315,0.407029332449143,0.419489414054729,3201190,0.0,1.0
1970-02-26,25.0,26.37,24.25,26.0,58588,0.415336053519534,0.438096469252404,0.402875971913948,0.431949495660315,1779610,0.0,1.0
1970-02-27,25.0,25.0,24.63,25.0,22795,0.415336053519534,0.415336053519534,0.409189079927445,0.415336053519534,692398,0.0,1.0
1970-03-02,24.13,25.0,24.13,25.0,27081,0.400882358857054,0.415336053519534,0.400882358857054,0.415336053519534,822585,0.0,1.0
