Price,close,high,low,open,volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
datetime,,,,,
2004-05-10,15.979569435119629,16.053519733678247,15.788529792521263,15.794691337885478,64621400
2004-05-11,15.98574447631836,16.090508459535,15.893305944167137,16.07818300846958,57917200
2004-05-12,15.98574447631836,16.022719654094907,15.671452526668439,15.942606573009103,64145600
2004-05-13,16.084339141845703,16.139802473488764,15.89329943030806,15.911786423909597,63861500
2004-05-14,15.936433792114258,16.127473461409704,15.800856266779002,16.022709544295626,43775300
2004-05-17,15.739228248596191,15.893292732585964,15.665276779096859,15.69608920572732,55149600
2004-05-18,15.917948722839355,16.004224491799285,15.800859339665742,15.837835676722165,58158600
2004-05-19,15.788530349731445,16.189097811414094,15.788530349731445,16.041196033658295,60052800
2004-05-20,15.856321334838867,15.942598271954072,15.77004557314276,15.868646779486625,52089900
2004-05-21,15.954927444458008,16.145968368951735,15.887139828901017,16.004228062781028,57809300
2004-05-24,15.874805450439453,16.127471124140794,15.862480008937244,16.053519650546324,56250500
2004-05-25,16.084339141845703,16.139802473488764,15.776210044015016,15.843997646252692,66615000
2004-05-26,16.108989715576172,16.115152438910997,15.930275440543399,16.016551216392372,50306900
2004-05-27,16.139802932739258,16.139802932739258,15.973412933075524,16.121314763192423,49071900
2004-05-28,16.164447784423828,16.238399264931935,16.035034162808277,16.108984467897475,37393000
2004-06-01,16.09049415588379,16.18909532591617,15.942592400835217,16.102818420573836,48369500
2004-06-02,16.102821350097656,16.195260992311532,16.028871046829213,16.09665980434102,54020000
2004-06-03,15.954927444458008,16.102829299427068,15.936440447224037,16.053528681104048,45933100
2004-06-04,15.991903305053711,16.17061760027557,15.985740581022691,16.04120392188244,48815300
2004-06-07,16.287704467773438,16.287704467773438,16.004225083620703,16.035038698973846,65218600
2004-06-08,16.392467498779297,16.423279937002032,16.170614182234246,16.195265073147773,58447700
2004-06-09,16.312353134155273,16.42327979144467,16.2692152508581,16.2692152508581,50385500
2004-06-10,16.497228622436523,16.509554065792464,16.25688717867157,16.25688717867157,48109200
2004-06-14,16.577342987060547,16.577342987060547,16.349328143726698,16.361652412655154,67377500
2004-06-15,16.891637802124023,17.00872719363726,16.620483854826787,16.632809301390136,114183400
2004-06-16,16.836170196533203,16.947096836621764,16.73140627816278,16.84849563996948,67431100
2004-06-17,17.11348533630371,17.20592380334923,16.817681771590504,16.83000603855606,105427500
2004-06-18,17.47092056274414,17.56335905955267,17.07035295962767,17.1134908464437,134218700
2004-06-21,17.47092056274414,17.661960279537674,17.32918145594311,17.39080633686929,116881700
2004-06-22,17.433944702148438,17.470919864309842,17.138139878599553,17.347667756546205,98932000
2004-06-23,17.440101623535156,17.4894022184794,17.255224686348978,17.37847676141903,58558400
2004-06-24,17.495573043823242,17.655800345464943,17.47708604679268,17.55103638575381,65503800
2004-06-25,17.60649871826172,17.643473885622406,17.40929625844554,17.551035379510996,71136500
2004-06-28,17.42777442932129,17.717415229045383,17.35998568187617,17.624976775977583,77024100
2004-06-29,17.563356399536133,17.61265700206193,17.366153989432956,17.366153989432956,55371700
2004-06-30,17.60032844543457,17.74823022685953,17.49556453666453,17.60649116658797,83544400
2004-07-01,17.643468856811523,17.772883668816682,17.415454018421023,17.686607911092604,78441400
2004-07-02,17.60649871826172,17.674287504605797,17.501734764556954,17.637312337245106,36690100
2004-07-06,17.267541885375977,17.458581452654826,17.21824131396794,17.452418734301528,69158900
2004-07-07,17.31685447692871,17.452430848553824,16.97791178473719,17.051863280890355,66255700
2004-07-08,17.033376693725586,17.34766852455985,16.977913360318407,17.18127852433831,59125100
2004-07-09,17.168949127197266,17.255224875440415,17.0333716080507,17.119648531712762,50249300
2004-07-12,17.18743896484375,17.255227735653648,17.002561994986536,17.051862598643066,45757300
2004-07-13,17.00872802734375,17.22441865109758,17.00872802734375,17.19976775676259,43274100
2004-07-14,17.33534049987793,17.477080761626027,16.8484971934464,16.885472351745467,87656300
2004-07-15,17.17512321472168,17.37848845260576,17.131984136632592,17.286048746405978,46759700
2004-07-16,16.934776306152344,17.378482995230833,16.793037191771973,17.366157548218805,66406300
2004-07-19,17.224414825439453,17.415454512427093,17.008724249591946,17.02104969402188,60354500
2004-07-20,17.452428817749023,17.551030017533673,17.162787940309,17.255226418179728,89010700
2004-07-21,17.78520965576172,18.41995476482464,17.75439604462041,18.41995476482464,201518000
2004-07-22,17.871490478515625,18.056367496056644,17.766726521797207,17.914628370913903,124640700
2004-07-23,17.273719787597656,17.50173469000659,17.26755706382723,17.489409242465737,97372700
2004-07-26,17.661956787109375,17.692769221479697,17.378478629561528,17.47707983004939,72387600
2004-07-27,17.526378631591797,17.723581012328985,17.335337796761102,17.68660585979549,72968400
2004-07-28,17.612653732299805,17.742068524541285,17.427776801004967,17.464751952180162,62718800
2004-07-29,17.551034927368164,17.74823738210409,17.409295809954138,17.735913110247605,60148400
2004-07-30,17.55719757080078,17.754400024635842,17.458596343883254,17.53254785178107,59552900
2004-08-02,17.575685501098633,17.594172496255577,17.353832155860687,17.42162093922102,52267000
2004-08-03,17.298362731933594,17.514053277740576,17.25522485785598,17.48940239231399,53990900
2004-08-04,17.292205810546875,17.37848276305912,17.249067922000403,17.261393368847767,46217900
2004-08-05,16.9655818939209,17.384636315218742,16.959419173331682,17.353823887691426,55591700
2004-08-06,16.725248336791992,17.16895502396481,16.675947724374936,16.873150174043158,75628000
2004-08-09,16.749902725219727,16.81152879745284,16.70060210251715,16.799203347922305,51877500
2004-08-10,17.082674026489258,17.101162192550976,16.793033144036546,16.823845578720373,57632700
2004-08-11,16.891637802124023,16.953263859521478,16.762224139466717,16.879312355560675,53097300
2004-08-12,16.56501579284668,16.83000694123043,16.552691525220116,16.780706344467333,50279700
2004-08-13,16.65130043029785,16.793039564706625,16.626649532790506,16.645137705921012,43333200
2004-08-16,16.69443702697754,16.762225814430455,16.614322791729656,16.657461859012038,54347200
2004-08-17,16.669776916503906,16.873141991025104,16.626639048487096,16.774540814009903,56879700
2004-08-18,16.92244529724121,16.947096183163264,16.571178400784493,16.595829286706547,58844000
2004-08-19,16.71291732788086,16.91628241904736,16.64512857235241,16.85465638451412,46293000
2004-08-20,16.762226104736328,16.866990061969158,16.663624871507714,16.719087036706817,46494800
2004-08-23,16.83639144897461,16.89201838774734,16.762222983201973,16.85493415486102,39572200
2004-08-24,16.83639144897461,16.97236775548211,16.743680277315562,16.935283522595793,40835300
2004-08-25,17.02799415588379,17.102163798197925,16.79930668494761,16.81784821136129,53512700
2004-08-26,16.96001434326172,17.058906458940108,16.92910982030784,16.97237497355626,35465500
2004-08-27,16.972360610961914,17.089795341035327,16.966180890487642,16.99708420840306,33248700
2004-08-30,16.873477935791016,16.9291048819943,16.595344383661274,16.873477935791016,36679600
2004-08-31,16.873477935791016,16.88583974136656,16.718958902756714,16.86729821188991,52106700
2004-09-01,16.92909812927246,17.009448654576406,16.77457915787308,16.830206081887752,48507500
2004-09-02,17.071256637573242,17.10834086096562,16.904375863978238,16.93527918699085,42161700
2004-09-03,16.756038665771484,17.07125752826879,16.74985776506923,16.972364295919007,46174400
2004-09-07,16.910560607910156,16.922921232592888,16.786944929991044,16.86729547430441,44893400
2004-09-08,16.848751068115234,16.97854645582998,16.774581433073692,16.873473493871508,53278100
2004-09-09,16.861116409301758,16.978550019342535,16.799308563609106,16.873477035331007,56904700
2004-09-10,16.990917205810547,17.003279014641766,16.799313884474532,16.898205997350342,52664500
2004-09-13,16.84256935119629,17.04035346321238,16.527350480588275,17.01563103865352,48239200
2004-09-14,16.96001434326172,17.003279496510135,16.854941322992556,16.9167491900133,55920000
2004-09-15,16.805490493774414,16.93528591666843,16.77458597959488,16.91056348421148,52605700
2004-09-16,16.848751068115234,16.9043779996748,16.79312413655567,16.8240274634726,35951500
2004-09-17,17.003267288208008,17.01562908851382,16.84874832104387,16.92909766525931,65283000
2004-09-20,17.003267288208008,17.089797532576352,16.89201344322804,16.960002166023834,51513600
2004-09-21,16.848751068115234,17.01563186279393,16.842570166954577,16.966185832395023,73874400
2004-09-22,16.76222038269043,17.145426813799777,16.731315877674305,16.86111244096938,68409000
2004-09-23,16.904386520385742,16.929108958603443,16.79313260118871,16.805494409741037,52155800
2004-09-24,16.867298126220703,16.972369936419167,16.805490277543573,16.929104796011174,49859800
2004-09-27,16.805490493774414,16.88583987286785,16.768405076758974,16.793128688102602,47813600
2004-09-28,16.854930877685547,16.9105578056425,16.71277369685613,16.817845473123395,62055100
2004-09-29,17.046539306640625,17.114528056941552,16.830212429317662,16.84875513727791,61529300
2004-09-30,17.089801788330078,17.176333233132908,17.0094524241058,17.052717557063986,71218000
2004-10-01,17.460647583007812,17.5039127158306,17.170152277707338,17.19487470551188,66302800
2004-10-04,17.380300521850586,17.590445312135067,17.349396009392127,17.57808468603829,62016200
2004-10-05,17.540998458862305,17.584264774300724,17.367937912654835,17.398841244795722,58017700
2004-10-06,17.633705139160156,17.646065760707373,17.44828166931782,17.547173715012594,56999600
2004-10-07,17.41119956970215,17.6707915160223,17.40501866873187,17.639888190057224,38401500
2004-10-08,17.29994773864746,17.510093680733963,17.287585935257322,17.367936478406758,49556600
2004-10-11,17.343217849731445,17.44210994746509,17.262868462405407,17.42974931941348,44691000
2004-10-12,17.324676513671875,17.405025901904434,17.188698993588883,17.201060800666756,56412900
2004-10-13,17.324676513671875,17.47301466194593,17.26904956070825,17.423568612521244,49500700
2004-10-14,17.182510375976562,17.4050180879364,17.182510375976562,17.33084963654064,41548700
2004-10-15,17.29994773864746,17.454466744364804,17.194874767604208,17.287585935257322,49828500
2004-10-18,17.559541702270508,17.58426531184826,17.293768793742633,17.349395736405985,50350700
2004-10-19,17.417377471923828,17.67078847364395,17.411196572017715,17.633704253093377,57026500
2004-10-20,17.738780975341797,17.769684302574337,17.380296956567054,17.442103611032135,69078100
2004-10-21,17.652250289916992,17.856215323454872,17.596623355416984,17.806769290442247,94988500
2004-10-22,17.14543342590332,17.516279376908575,17.046541329486825,17.49155576336106,101912800
2004-10-25,17.07744598388672,17.1639774590862,17.027999931867104,17.102169599339963,61529500
2004-10-26,17.24431610107422,17.24431610107422,17.077435337462337,17.126881358656288,76966600
2004-10-27,17.398836135864258,17.522451785902874,17.046533065806276,17.219594740083096,72392600
2004-10-28,17.312314987182617,17.639895806734664,17.2443262260392,17.374122844686923,63059600
2004-10-29,17.287588119506836,17.398842006301845,17.18251513518784,17.380300477760414,80010100
2004-11-01,17.355567932128906,17.479183560230915,17.281398319490503,17.40501394759251,72930900
2004-11-02,17.4544677734375,17.596624984145947,17.324672366848013,17.46682957755646,89417100
2004-11-03,17.596622467041016,17.70787633042431,17.49773040600839,17.70787633042431,79666700
2004-11-04,17.9242000579834,17.9242000579834,17.540992503551088,17.540992503551088,87867700
2004-11-05,18.115806579589844,18.146711085812278,17.942746060289682,18.05399874603134,95337700
2004-11-08,18.097257614135742,18.22087205154285,18.004545312473052,18.035449805989245,112802100
2004-11-09,18.40012550354004,18.474293974249438,18.14053349828397,18.189979538385764,100401000
2004-11-10,18.375394821166992,18.542275584358894,18.3506724000753,18.49282956328938,84097700
2004-11-11,18.529918670654297,18.591726508011263,18.43102660243773,18.47429173492167,87358900
2004-11-12,18.52374267578125,18.665901093024523,18.418669678107573,18.641177479978126,162269000
2004-11-15,18.8681640625,18.943940243928935,18.737279603198054,18.83372106035029,104468000
2004-11-16,18.682172775268555,18.833723846630736,18.633950725642105,18.826834982398385,64522600
2004-11-17,18.716629028320312,18.840626044422606,18.640852782053926,18.77173866726384,58830700
2004-11-18,18.64773178100586,18.716619121702884,18.599511036692963,18.68906365985738,63249900
2004-11-19,18.503070831298828,18.647733074270185,18.489293099420557,18.620178924430473,85808600
2004-11-22,18.358407974243164,18.47551607183903,17.979529530565465,18.427295322343713,92410800
2004-11-23,18.275747299194336,18.392855416600295,18.186193337339546,18.268858431827265,70459700
2004-11-24,18.351520538330078,18.41351902506095,18.186191678353417,18.33774411876976,60069200
2004-11-26,18.323963165283203,18.47551426515099,18.28951883764274,18.296407703170832,24398700
2004-11-29,18.44107437133789,18.565071343988198,18.33085513207472,18.351520418238454,67079900
2004-11-30,18.4686279296875,18.606402631289964,18.392853026331384,18.427296044773534,75960400
2004-12-01,18.771730422973633,18.792397021220005,18.468626884944495,18.565069696177364,99889000
2004-12-02,18.661510467529297,18.875060052100253,18.54440237652262,18.78550742435011,96088300
2004-12-03,18.75795555114746,18.902619133097602,18.695957060871265,18.70973479513643,76498400
2004-12-06,18.826847076416016,18.902623317732612,18.64774043306965,18.668407039042542,55297400
2004-12-07,18.64773178100586,18.861281354641573,18.599511036692963,18.778617596938535,111656000
2004-12-08,18.847509384155273,18.847509384155273,18.53751693484336,18.606404291792344,95655000
2004-12-09,18.75795555114746,18.84750950995399,18.558183659970766,18.68906819373868,83006000
2004-12-10,18.654619216918945,18.723506552336968,18.62706507110172,18.654619216918945,70949200
2004-12-13,18.771730422973633,18.792397021220005,18.53751423184887,18.6684000595755,93812500
2004-12-14,18.75795555114746,18.826842908556237,18.627071017379542,18.63395857059507,127843200
2004-12-15,18.675283432006836,18.875055233954726,18.647727975784246,18.751058308786014,106303900
2004-12-16,18.709735870361328,18.792400966785934,18.60640548526842,18.70284700283285,88997500
2004-12-17,18.571949005126953,18.81994281834316,18.46172982456781,18.599504457224878,126184400
2004-12-20,18.5650691986084,18.70284257480778,18.523736003223444,18.60640108007653,85552800
2004-12-21,18.64773178100586,18.716619121702884,18.558179157841444,18.599511036692963,94646100
2004-12-22,18.578847885131836,18.702844858594204,18.447963358847762,18.489295245362893,63651900
2004-12-23,18.606403350830078,18.702844857331193,18.48240637737608,18.509961844328963,65801900
2004-12-27,18.496185302734375,18.668403040536525,18.475518701187973,18.606404549814386,55958500
2004-12-28,18.5650691986084,18.620178811871515,18.461737524062833,18.496181853550297,55075900
2004-12-29,18.530624389648438,18.599511732924107,18.47551477781126,18.496181374968995,47594900
2004-12-30,18.434185028076172,18.55818199752086,18.427296161560697,18.523737664943482,48355400
2004-12-31,18.406635284423828,18.53063229241775,18.379081123712595,18.427301890395263,54959500
2005-01-03,18.42041015625,18.565073747711416,18.358411661897556,18.461742047845913,65002900
2005-01-04,18.489299774169922,18.66840641149554,18.36530277033547,18.509966379448098,109442100
2005-01-05,18.447965621948242,18.66840412896049,18.43418788678069,18.489297513533753,72463500
2005-01-06,18.427295684814453,18.640845285601554,18.35151946902162,18.49618303427004,76890500
2005-01-07,18.3721866607666,18.523737783324783,18.337743641886043,18.475517031325225,68723300
2005-01-10,18.461740493774414,18.50307369580813,18.28263520729645,18.32396709541313,70376600
2005-01-11,18.41352653503418,18.4755250470512,18.330862728289834,18.38597237075857,64712000
2005-01-12,18.447965621948242,18.49618638111753,18.33774636844212,18.441076754364467,72940600
2005-01-13,18.096643447875977,18.46174427656327,18.02086720920474,18.379080483392194,89861600
2005-01-14,17.993305206298828,18.220632509304867,17.9381955969009,18.186188182233206,92180800
2005-01-18,18.131080627441406,18.151747226026334,17.800422933583864,17.931308763454638,69146400
2005-01-19,17.896860122680664,18.08974438794027,17.85552824938095,18.05530006526004,58114100
2005-01-20,17.814197540283203,17.979526358203273,17.731532474364844,17.800419810310704,58380100
2005-01-21,17.669527053833008,18.0001845596228,17.662638191556205,17.876188980388726,76501000
2005-01-24,17.68332290649414,17.910650339009486,17.662656298477298,17.74532141662719,69010900
2005-01-25,17.924421310424805,18.041529417138456,17.738425850247186,17.74531471698528,67580700
2005-01-26,17.917530059814453,18.02774928512568,17.841753849694182,17.95886194082696,64974500
2005-01-27,17.98641586303711,18.02085887527699,17.807309308773014,17.876196647169465,93204100
2005-01-28,18.034648895263672,18.358417898264317,17.88309638473426,18.282642956917197,110466500
2005-01-31,18.103530883789062,18.268859770966294,18.02086578324185,18.151751644976105,71442100
2005-02-01,18.17930030822754,18.206855771387605,18.06219221763086,18.082858815000908,57981700
2005-02-02,18.227519989013672,18.255075450562472,18.10352435379424,18.199965841381594,79329500
2005-02-03,18.034648895263672,18.1862000918755,17.979539249775957,18.1655347960161,62545400
2005-02-04,18.131080627441406,18.165524958416285,18.00708366376561,18.027750262350533,61246500
2005-02-07,18.020858764648438,18.117300249461408,17.95197142667488,18.09663496781102,57763400
2005-02-08,18.075977325439453,18.144864697533553,18.020867690547643,18.041534296351074,61343700
2005-02-09,17.9588623046875,18.124191146004033,17.938197020720956,18.08285926415411,77874800
2005-02-10,17.95197105407715,18.000191795482802,17.91063917771754,17.979526514261327,71796400
2005-02-11,17.889978408813477,17.993310104239544,17.779759160014954,17.93131161255074,83835900
2005-02-14,17.917530059814453,17.993306269934724,17.848642715515734,17.86242044715884,58694000
2005-02-15,17.91752815246582,18.02117729848372,17.869158638855495,17.965897666076145,76551600
2005-02-16,17.82078742980957,17.917526447826656,17.73786733010187,17.876067056957943,57506600
2005-02-17,17.724050521850586,17.869160394912353,17.68950124243949,17.76550992073801,67024800
2005-02-18,17.606582641601562,17.724052046865342,17.551302999005113,17.717141926794458,77091100
2005-02-22,17.4338321685791,17.61349132182363,17.41310312803162,17.44765240759111,96419200
2005-02-23,17.413108825683594,17.51675801624711,17.392378460382506,17.44074799478075,83689400
2005-02-24,17.53057098388672,17.57894049820966,17.378551004048422,17.399281360745576,85236300
2005-02-25,17.447654724121094,17.537483653684703,17.378554837857166,17.502934369538096,62467700
2005-02-28,17.385465621948242,17.530575520438944,17.364735259886498,17.426925028100975,82728000
2005-03-01,17.468387603759766,17.558216546273762,17.364737100435516,17.406197828953577,56394800
2005-03-02,17.454566955566406,17.606585669356203,17.385467060945274,17.406197424722873,67739000
2005-03-03,17.392377853393555,17.489116918813874,17.37164748881595,17.482206797288008,52183600
2005-03-04,17.392377853393555,17.482206797288008,17.36473736729008,17.42001702152611,63058200
2005-03-07,17.59967041015625,17.82079027198566,17.385461985539223,17.392372104781128,80407400
2005-03-08,17.551305770874023,17.703325800500682,17.509846361871684,17.551305770874023,52871800
2005-03-09,17.48910903930664,17.66876816412321,17.468380002039172,17.544388668637097,62991800
2005-03-10,17.572038650512695,17.60658794329997,17.447659087724833,17.572038650512695,59132900
2005-03-11,17.337099075317383,17.606587238590706,17.316368709692135,17.58585819093644,60617900
2005-03-14,17.35091209411621,17.378551252136564,17.24726162712119,17.33018173712312,65550500
2005-03-15,17.212705612182617,17.440734177963,17.198885379597158,17.343995185804634,71469400
2005-03-16,17.01923942565918,17.254178288786363,16.970869892304336,17.15052910045871,74841400
2005-03-17,16.957048416137695,17.053787468294626,16.95013829555924,17.026146985980795,60573200
2005-03-18,16.798114776611328,17.21271269908596,16.777385737168398,16.950134761701957,135904000
2005-03-21,16.722105026245117,16.832664289396295,16.68755443277889,16.825754170703046,71446200
2005-03-22,16.57699966430664,16.770479086266295,16.556269302606086,16.715199439702214,102113300
2005-03-23,16.708293914794922,16.853402532699114,16.556273856452133,16.577004223854633,79293300
2005-03-24,16.777395248413086,16.908683632548332,16.722115581942663,16.74975475619227,78820900
2005-03-28,16.722105026245117,16.90867295908124,16.708284788858627,16.8603034461989,49802000
2005-03-29,16.528629302978516,16.74974787805986,16.459529418772927,16.680647993854272,74231700
2005-03-30,16.6944637298584,16.715194084917897,16.58390447214837,16.611544945561032,59585700
2005-03-31,16.701379776000977,16.798118831340087,16.666830489942946,16.756659424476293,62382300
2005-04-01,16.666828155517578,16.825756957877537,16.653007915841773,16.74974695763121,64619600
2005-04-04,16.742841720581055,16.763572086140446,16.54245345872418,16.659922894285444,62196400
2005-04-05,16.90867805480957,16.929408417136766,16.66683041751281,16.73592898932858,73549600
2005-04-06,17.0468692779541,17.233438491340845,16.894850651103855,16.90866956774834,78020200
2005-04-07,17.34400749206543,17.364736537681775,17.019238385720197,17.039968749307402,77451500
2005-04-08,17.23345375061035,17.447662304926,17.212723380332857,17.323282719203597,47956300
2005-04-11,17.254173278808594,17.350913635399372,17.178164599022942,17.295633996477736,47791800
2005-04-12,17.496017456054688,17.516747809276243,17.13669924136887,17.219619336284904,67517800
2005-04-13,17.30254364013672,17.585851946563274,17.267993043029506,17.433831955232574,60929300
2005-04-14,17.164350509643555,17.371648900380336,17.157440387556193,17.28181994918667,66754400
