date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-08-06,16.18,16.91,15.56,16.5,24197800,1.15595550423731,1.20810924453974,1.11166054672018,1.17881741779454,241978000,0.0,1.0
2009-08-07,16.43,16.76,16.03,16.15,2454300,1.1738163742039,1.19739272255979,1.14523898225736,1.15381219984132,24543000,0.0,1.0
2009-08-10,15.97,16.63,15.61,16.63,2421000,1.14095237346538,1.18810507017716,1.1152327207135,1.18810507017716,24210000,0.0,1.0
2009-08-11,15.67,16.0,15.5,15.98,2305400,1.11951932950548,1.14309567786137,1.1073739379282,1.14166680826405,23054000,0.0,1.0
2009-08-12,16.0,16.2,15.66,16.15,1451300,1.14309567786137,1.15738437383464,1.11880489470682,1.15381219984132,14513000,0.0,1.0
2009-08-13,16.55,16.72,16.0,16.0,1150600,1.18238959178786,1.19453498336513,1.14309567786137,1.14309567786137,11506000,0.0,1.0
2009-08-14,16.6,17.0,16.25,16.5,637800,1.18596176578117,1.21453915772771,1.16095654782796,1.17881741779454,6378000,0.0,1.0
2009-08-17,16.22,16.37,16.2,16.27,254400,1.15881324343197,1.16952976541192,1.15738437383464,1.16238541742528,2544000,0.0,1.0
2009-08-18,17.07,17.2,16.35,16.48,1446700,1.21954020131835,1.22882785370098,1.16810089581459,1.17738854819721,14467000,0.0,1.0
2009-08-19,17.89,17.94,16.8,16.84,2070800,1.27812385480875,1.28169602880206,1.20025046175444,1.20310820094909,20708000,0.0,1.0
2009-08-20,17.76,17.95,17.29,17.95,1882100,1.26883620242612,1.28241046360073,1.23525776688895,1.28241046360073,18821000,0.0,1.0
2009-08-21,17.82,17.97,17.58,17.79,863600,1.2731228112181,1.28383933319805,1.25597637605018,1.27097950682211,8636000,0.0,1.0
2009-08-24,17.5,17.85,17.3,17.52,1021600,1.25026089766088,1.27526611561409,1.23597220168761,1.2516897672582,10216000,0.0,1.0
2009-08-25,17.85,17.9,17.55,17.65,530800,1.27526611561409,1.27883828960741,1.25383307165419,1.26097741964083,5308000,0.0,1.0
2009-08-26,17.85,17.85,17.15,17.69,708600,1.27526611561409,1.27526611561409,1.22525567970766,1.26383515883548,7086000,0.0,1.0
2009-08-27,18.16,18.21,17.55,17.85,1161100,1.29741359437266,1.30098576836597,1.25383307165419,1.27526611561409,11611000,0.0,1.0
2009-08-28,18.47,19.0,18.0,18.1,1295000,1.31956107313122,1.35742611746038,1.28598263759404,1.29312698558068,12950000,0.0,1.0
2009-08-31,18.2,18.4,17.81,18.35,1004800,1.30027133356731,1.31456002954058,1.27240837641944,1.31098785554726,10048000,0.0,1.0
2009-09-01,17.85,18.44,16.94,18.25,1383500,1.27526611561409,1.31741776873523,1.21025254893573,1.30384350756063,13835000,0.0,1.0
2009-09-02,17.68,18.25,17.48,17.76,1293400,1.26312072403682,1.30384350756063,1.24883202806355,1.26883620242612,12934000,0.0,1.0
2009-09-03,17.45,17.97,17.0,17.97,3657700,1.24668872366756,1.28383933319805,1.21453915772771,1.28383933319805,36577000,0.0,1.0
2009-09-04,17.76,17.9989,17.49,17.75,1158600,1.26883620242612,1.28590404976619,1.24954646286221,1.26812176762746,11586000,0.0,1.0
2009-09-08,17.7,17.93,17.45,17.76,574900,1.26454959363414,1.2809815940034,1.24668872366756,1.26883620242612,5749000,0.0,1.0
2009-09-09,17.26,17.85,17.22,17.85,551200,1.23311446249296,1.27526611561409,1.2302567232983,1.27526611561409,5512000,0.0,1.0
2009-09-10,17.05,17.46,16.95,17.01,415200,1.21811133172103,1.24740315846622,1.21096698373439,1.21525359252637,4152000,0.0,1.0
2009-09-11,16.88,17.33,16.54,17.0,620300,1.20596594014375,1.2381155060836,1.18167515698919,1.21453915772771,6203000,0.0,1.0
2009-09-14,16.65,16.8999,16.31,16.64,1614500,1.18953393977449,1.20738766539309,1.16524315661994,1.18881950497583,16145000,0.0,1.0
2009-09-15,17.18,17.35,16.63,17.25,1986900,1.22739898410365,1.23954437568093,1.18810507017716,1.23240002769429,19869000,0.0,1.0
2009-09-16,17.58,17.75,17.11,17.4,2021100,1.25597637605018,1.26812176762746,1.222397940513,1.24311654967424,20211000,0.0,1.0
2009-09-17,16.64,17.9,16.53,17.66,1446400,1.18881950497583,1.27883828960741,1.18096072219053,1.26169185443949,14464000,0.0,1.0
2009-09-18,16.2,17.02,16.18,16.57,899900,1.15738437383464,1.21596802732503,1.15595550423731,1.18381846138518,8999000,0.0,1.0
2009-09-21,16.61,16.63,15.87,16.28,553000,1.18667620057984,1.18810507017716,1.13380802547875,1.16309985222395,5530000,0.0,1.0
2009-09-22,17.25,17.37,16.82,16.96,1114100,1.23240002769429,1.24097324527825,1.20167933135177,1.21168141853305,11141000,0.0,1.0
2009-09-23,17.4,17.79,17.3,17.62,530300,1.24311654967424,1.27097950682211,1.23597220168761,1.25883411524484,5303000,0.0,1.0
